Municipio,Latitud,Longitud,Nombre,Categoría,Distancia,Dirección
san-fernando-de-henares,40.4248548,-3.5350369,Globo Rojo,restaurantes,226,"Calle de la Huerta Chica, 8, 28830 San Fernando de Henares Comunidad de Madrid"
san-fernando-de-henares,40.4248548,-3.5350369,Asador del Rey Fernando,restaurantes,262,"Plaza Fernando VI, 10, 28830 San Fernando de Henares Comunidad de Madrid"
san-fernando-de-henares,40.4248548,-3.5350369,Asociacion de Vecinos la Cañada,restaurantes,285,"Calle Colegio, 4, 28820 Coslada Madrid"
san-fernando-de-henares,40.4248548,-3.5350369,Mesón Pinocchio,restaurantes,303,"Calle del Tajo, 5, 28823 Coslada Comunidad de Madrid"
san-fernando-de-henares,40.4248548,-3.5350369,Chocolateria cafeteria el tazon,restaurantes,330,"Calle Vicente Gaos, 3, Coslada Comunidad de Madrid"
san-fernando-de-henares,40.4248548,-3.5350369,Bar Jaen Marisqueria,restaurantes,353,"Calle Virgen del Templo, 7, 28830 San Fernando de Henares Madrid"
san-fernando-de-henares,40.4248548,-3.5350369,Il Quattro Coslada,restaurantes,395,"Calle Venezuela, 27, 28823 Coslada Comunidad de Madrid"
san-fernando-de-henares,40.4248548,-3.5350369,Registro de la Propiedad,universidades,153,"Calle Albino Pérez Ayestarain, 4, 28830 San Fernando de Henares Madrid"
san-fernando-de-henares,40.4248548,-3.5350369,Universidad Nacional de Educación a Distancia,universidades,267,"Calle del Júcar, 0, 28823 Coslada Comunidad de Madrid"
san-fernando-de-henares,40.4248548,-3.5350369,UNED Coslada I.E.S. Antonio Gaudí,universidades,346,"Calle Júcar, s/n, 28823 Coslada Comunidad de Madrid"
san-fernando-de-henares,40.4248548,-3.5350369,Escuela Oficial de Idiomas,universidades,352,"Avenida de Madrid, 2, Coslada Comunidad de Madrid"
san-fernando-de-henares,40.4248548,-3.5350369,Colegio Antoni Tapies,universidades,562,"Calle Venezuela N-12, Coslada Comunidad de Madrid"
san-fernando-de-henares,40.4248548,-3.5350369,Body Land,universidades,755,"Avenida San Pablo, 49 (coslada), 28823 Coslada Comunidad de Madrid"
san-fernando-de-henares,40.4248548,-3.5350369,Trazos,universidades,1107,"Avenida Lisboa, 2, 28822 Coslada Madrid"
san-fernando-de-henares,40.4248548,-3.5350369,Centro Asociado de la Uned de Madrid,universidades,1173,"Avenida de los Príncipes de España, 0, 28823 Coslada Madrid"
san-fernando-de-henares,40.4248548,-3.5350369,Edifio Formación Orange,universidades,1342,"Avenida de Fuentemar, 41, 28823 Coslada Comunidad de Madrid"
san-fernando-de-henares,40.4248548,-3.5350369,Formalviz,universidades,1503,"Calle Uruguay, 13, 28822 Coslada Madrid"
san-fernando-de-henares,40.4248548,-3.5350369,Restaurante Cerveceria Rey de Tapas,bares,69,"Plaza Fábrica de Paños, 1, 28830 San Fernando de Henares Comunidad de Madrid"
san-fernando-de-henares,40.4248548,-3.5350369,Riber,bares,167,"Avenida de la Constitucion Nº28, 28830 San Fernando de Henares Comunidad de Madrid"
san-fernando-de-henares,40.4248548,-3.5350369,Sidreria la Posada,bares,188,"Calle Libertad, 7, 28830 San Fernando de Henares Comunidad de Madrid"
san-fernando-de-henares,40.4248548,-3.5350369,Clarita Cafe,bares,205,"Jesús de San Antonio, s/n, 28823 Coslada Madrid"
san-fernando-de-henares,40.4248548,-3.5350369,Globo Rojo,bares,226,"Calle de la Huerta Chica, 8, 28830 San Fernando de Henares Comunidad de Madrid"
san-fernando-de-henares,40.4248548,-3.5350369,Asociacion de Vecinos la Cañada,bares,285,"Calle Colegio, 4, 28820 Coslada Madrid"
san-fernando-de-henares,40.4248548,-3.5350369,Pub Al-Loanca,bares,288,"Calle del Olivar, 21, 28830 San Fernando de Henares Madrid"
san-fernando-de-henares,40.4248548,-3.5350369,Mesón Pinocchio,bares,303,"Calle del Tajo, 5, 28823 Coslada Comunidad de Madrid"
san-fernando-de-henares,40.4248548,-3.5350369,Bar Lozano,bares,324,"Calle Virgen del Templo, 2, 28830 San Fernando de Henares Comunidad de Madrid"
san-fernando-de-henares,40.4248548,-3.5350369,Bar Jaen Marisqueria,bares,353,"Calle Virgen del Templo, 7, 28830 San Fernando de Henares Madrid"
san-lorenzo-de-el-escorial,40.5926673,-4.1471642,Parque de los Romeros,parques,302,28200 El Escorial Comunidad de Madrid
san-lorenzo-de-el-escorial,40.5926673,-4.1471642,Los Romeros,parques,316,
san-lorenzo-de-el-escorial,40.5926673,-4.1471642,Parque de Felipe II,parques,351,"calle Infantes, 28200 El Escorial Comunidad de Madrid"
san-lorenzo-de-el-escorial,40.5926673,-4.1471642,Plaza Juan de Herrera,parques,377,28200 El Escorial Comunidad de Madrid
san-lorenzo-de-el-escorial,40.5926673,-4.1471642,Arboleda Calzada Lonja Monasterio de el Escorial,parques,393,28200 El Escorial Comunidad de Madrid
san-lorenzo-de-el-escorial,40.5926673,-4.1471642,Parque de Adolfo Suárez,parques,579,"Paseo de los Alamillos, 28200 El Escorial Comunidad de Madrid"
san-lorenzo-de-el-escorial,40.5926673,-4.1471642,Parque la Ladera,parques,787,El Escorial Comunidad de Madrid
san-lorenzo-de-el-escorial,40.5926673,-4.1471642,Parque de la Herreria,parques,944,El Escorial Comunidad de Madrid
san-lorenzo-de-el-escorial,40.5926673,-4.1471642,Parque de los Columpios,parques,1614,28280 El Escorial Comunidad de Madrid
san-lorenzo-de-el-escorial,40.5926673,-4.1471642,Manguilla,parques,1738,
san-lorenzo-de-el-escorial,40.5926673,-4.1471642,La Casa Di Napoli,restaurantes,26,"Calle Pozas, 16, 28200 El Escorial Comunidad de Madrid"
san-lorenzo-de-el-escorial,40.5926673,-4.1471642,El Raton,restaurantes,68,"Calle las Pozas, 15, 28200 El Escorial Comunidad de Madrid"
san-lorenzo-de-el-escorial,40.5926673,-4.1471642,Al Punto Hambgourmet,restaurantes,76,"Calle San Antón, 16, 28200 El Escorial Comunidad de Madrid"
san-lorenzo-de-el-escorial,40.5926673,-4.1471642,Montia,restaurantes,82,"Calle Calvario, 4 (Pozas), 28200 El Escorial Comunidad de Madrid"
san-lorenzo-de-el-escorial,40.5926673,-4.1471642,Taberna Yamaoka,restaurantes,91,"Calle de las Pozas, 31, 28200 El Escorial Comunidad de Madrid"
san-lorenzo-de-el-escorial,40.5926673,-4.1471642,Kokokara,restaurantes,108,"Calle Hernández Briz, 3, 28200 El Escorial Comunidad de Madrid"
san-lorenzo-de-el-escorial,40.5926673,-4.1471642,Gemma,restaurantes,121,"Calle Juan de Leyva, 7 Bajo, 28200 San Lorenzo de El Escorial Comunidad de Madrid"
san-lorenzo-de-el-escorial,40.5926673,-4.1471642,Pastelería Alaska (Pasteleria Alaska),restaurantes,149,"Plaza San Lorenso, 1, 28200 San Lorenzo de El Escorial Comunidad de Madrid"
san-lorenzo-de-el-escorial,40.5926673,-4.1471642,Villanueva Vinos y Copas,restaurantes,158,"Plaza Cruz, 2, 28200 El Escorial Comunidad de Madrid"
san-lorenzo-de-el-escorial,40.5926673,-4.1471642,Mesón 5 Bellotas,restaurantes,158,"Calle Reina Victoria, 10, 28200 El Escorial Comunidad de Madrid"
san-lorenzo-de-el-escorial,40.5926673,-4.1471642,Colegio de Registradores de la Propiedad,universidades,195,"Calle Rey, 28, 28200 San Lorenzo de El Escorial Madrid"
san-lorenzo-de-el-escorial,40.5926673,-4.1471642,Academia Centro de Estudios Kelvin,universidades,227,"Calle Floridablanca, 12, 28200 San Lorenzo de El Escorial Madrid"
san-lorenzo-de-el-escorial,40.5926673,-4.1471642,Conservatorio de Música,universidades,261,"Calle Mar de Alborán, 1, 28500 Arganda del Rey Madrid"
san-lorenzo-de-el-escorial,40.5926673,-4.1471642,Euroforum Escorial,universidades,393,"Calle del Rey, 38, 28200 El Escorial Comunidad de Madrid"
san-lorenzo-de-el-escorial,40.5926673,-4.1471642,Universidad de Navarra,universidades,393,"Calle del Rey, 38, San Lorenzo de El Escorial Madrid"
san-lorenzo-de-el-escorial,40.5926673,-4.1471642,Asociacion Antiguos Alumnos Real Colegio Universitario Maria Cristina de el Escorial,universidades,538,"Paseo de los Alamillos, 2, 28200 El Escorial Comunidad de Madrid"
san-lorenzo-de-el-escorial,40.5926673,-4.1471642,Colegio Universitario Maria Cristina Agustinos Orden San Agustin Provincia Matritense,universidades,548,"Alamillos, 1, 28200 El Escorial Comunidad de Madrid"
san-lorenzo-de-el-escorial,40.5926673,-4.1471642,Semele Proyectos Musicales,universidades,934,"Calle Timoteo Padrós, 31, 28200 El Escorial Comunidad de Madrid"
san-lorenzo-de-el-escorial,40.5926673,-4.1471642,Mundana,bares,53,"Cervantes, s/n (Valencianos), 28280 El Escorial Comunidad de Madrid"
san-lorenzo-de-el-escorial,40.5926673,-4.1471642,Ocho Onzas,bares,99,"Calle Juan de Leyva, 3 (C. San Antón), 28200  Comunidad de Madrid"
san-lorenzo-de-el-escorial,40.5926673,-4.1471642,Gemma,bares,121,"Calle Juan de Leyva, 7 Bajo, 28200 San Lorenzo de El Escorial Comunidad de Madrid"
san-lorenzo-de-el-escorial,40.5926673,-4.1471642,El Rey de Copas,bares,122,"Juan de Leiva, 3, El Escorial Comunidad de Madrid"
san-lorenzo-de-el-escorial,40.5926673,-4.1471642,El Muerdago,bares,143,"Plaza de la Cruz, 1, 28200 El Escorial Comunidad de Madrid"
san-lorenzo-de-el-escorial,40.5926673,-4.1471642,Villanueva Vinos y Copas,bares,158,"Plaza Cruz, 2, 28200 El Escorial Comunidad de Madrid"
san-lorenzo-de-el-escorial,40.5926673,-4.1471642,Bar los Mariscos,bares,158,"Calle Reina Victoria, 8, 28200 El Escorial Comunidad de Madrid"
san-lorenzo-de-el-escorial,40.5926673,-4.1471642,Carrasco Melchor Olga,bares,161,"Calle Reina Victoria, 12, 28200 San Lorenzo de El Escorial Madrid"
san-lorenzo-de-el-escorial,40.5926673,-4.1471642,Croché Cafetín,bares,172,"Calle San Lorenzo, 6, 28200 El Escorial Comunidad de Madrid"
san-lorenzo-de-el-escorial,40.5926673,-4.1471642,El Sol Sale Para Todos,bares,176,"Plaza de la Constitución, 9, 28200 El Escorial Comunidad de Madrid"
san-martin-de-la-vega,40.2110462,-3.5771806,Parque Tierno Galván,parques,1372,
san-martin-de-la-vega,40.2110462,-3.5771806,Asador el Amigo,restaurantes,54,"Calle José Azorín, 3, 28330 San Martín de la Vega Comunidad de Madrid"
san-martin-de-la-vega,40.2110462,-3.5771806,El Asador,restaurantes,114,"Calle de Severo Ochoa, 1, 28330 San Martín de la Vega Comunidad de Madrid"
san-martin-de-la-vega,40.2110462,-3.5771806,Pizzeria el Colisseo,restaurantes,114,"Calle Severo Ochoa, 1, 28330 San Martín de la Vega Madrid"
san-martin-de-la-vega,40.2110462,-3.5771806,La Balconada,restaurantes,127,"Avenida Dr. Manuel Jarabo, 42, 28330 San Martín de la Vega Comunidad de Madrid"
san-martin-de-la-vega,40.2110462,-3.5771806,Bar Restaurante el Lindero,restaurantes,143,"Avenida Doce de Octubre, 13, 28330 San Martín de la Vega Comunidad de Madrid"
san-martin-de-la-vega,40.2110462,-3.5771806,Rodrimar 35,restaurantes,195,"Avenida Doctor Manuel Jarabo, 70, 28330 San Martín de la Vega Madrid"
san-martin-de-la-vega,40.2110462,-3.5771806,Restaurante Cerveceria Zatara,restaurantes,205,"Calle San José de Calasanz, 27, 28330 San Martín de la Vega Madrid"
san-martin-de-la-vega,40.2110462,-3.5771806,Luis Miguel Belinchon Hosteleros,restaurantes,246,"Calle Concepcion Arenal, 5, 28330 San Martín de la Vega Madrid"
san-martin-de-la-vega,40.2110462,-3.5771806,Pulperia la ria,restaurantes,267,"Avenida Nuestra Señora de la Vega, 1, 28330 San Martín de la Vega Comunidad de Madrid"
san-martin-de-la-vega,40.2110462,-3.5771806,Tex-Mex,restaurantes,288,"Calle Joaquín Costa, 27, 28002 Madrid Madrid"
san-martin-de-la-vega,40.2110462,-3.5771806,Cp Clara Campoamor,universidades,879,"Camino de Valdemoro, 11, 28330 San Martín de la Vega Madrid"
san-martin-de-la-vega,40.2110462,-3.5771806,La Balconada,bares,127,"Avenida Dr. Manuel Jarabo, 42, 28330 San Martín de la Vega Comunidad de Madrid"
san-martin-de-la-vega,40.2110462,-3.5771806,Pulperia la ria,bares,267,"Avenida Nuestra Señora de la Vega, 1, 28330 San Martín de la Vega Comunidad de Madrid"
san-martin-de-la-vega,40.2110462,-3.5771806,Tex-Mex,bares,288,"Calle Joaquín Costa, 27, 28002 Madrid Madrid"
san-martin-de-la-vega,40.2110462,-3.5771806,Sol,bares,300,"Avenida Dr. Manuel Jarabo, 14, 28330 San Martín de la Vega Madrid"
san-martin-de-la-vega,40.2110462,-3.5771806,Halley Space Cafe,bares,464,"San Martin, 18, 28330 San Martín de la Vega Comunidad de Madrid"
san-martin-de-la-vega,40.2110462,-3.5771806,Pub el Portón,bares,537,"Avenida de Nicasio Sevilla, 36, 28330 San Martín de la Vega Comunidad de Madrid"
san-martin-de-la-vega,40.2110462,-3.5771806,El Tratado,bares,548,"Jardines, 20 (Uruguay), 28330 San Martín de la Vega Comunidad de Madrid"
san-martin-de-la-vega,40.2110462,-3.5771806,Bar Alberche,bares,713,"Calle Iglesia, 9, 05133 San Martín de la Vega Ávila"
san-martin-de-la-vega,40.2110462,-3.5771806,La Cañada,bares,724,"Calle de la Cañada, 2, 28330 San Martín de la Vega Comunidad de Madrid"
san-martin-de-la-vega,40.2110462,-3.5771806,Bar Victoria,bares,747,"San Marcos, 4, 28330 San Martín de la Vega Madrid"
san-martin-de-valdeiglesias,40.3625,-4.3986503,Parque de la Estacion,parques,335,
san-martin-de-valdeiglesias,40.3625,-4.3986503,El Bosque Encantado,parques,1695,"Camino de Marañones, 217, 28680 San Martín de Valdeiglesias Comunidad de Madrid"
san-martin-de-valdeiglesias,40.3625,-4.3986503,Restaurante Siete Capillas,restaurantes,44,"Pilar, 11, San Martín de Valdeiglesias Madrid"
san-martin-de-valdeiglesias,40.3625,-4.3986503,Cafe Teatro,restaurantes,105,"Plaza Rucero, 1, 28680 San Martín de Valdeiglesias Comunidad de Madrid"
san-martin-de-valdeiglesias,40.3625,-4.3986503,La Toscana Pasta & Pizza,restaurantes,113,"Plaza Rucero, 3, 28680 San Martín de Valdeiglesias Comunidad de Madrid"
san-martin-de-valdeiglesias,40.3625,-4.3986503,Grand Master Baron,restaurantes,138,"Calle Fuente, 15, 28680 San Martín de Valdeiglesias Comunidad de Madrid"
san-martin-de-valdeiglesias,40.3625,-4.3986503,El Rey de las tapas,restaurantes,158,"Plaza de la Corredera, 21-25, 28680 San Martín de Valdeiglesias Comunidad de Madrid"
san-martin-de-valdeiglesias,40.3625,-4.3986503,Elfoâ´s bar,restaurantes,162,"Plaza Real, 5, San Martín de Valdeiglesias Madrid"
san-martin-de-valdeiglesias,40.3625,-4.3986503,La Nuit Pub,restaurantes,164,"Plaza de la Corredera, s/n, 28680 Madrid Comunidad de Madrid"
san-martin-de-valdeiglesias,40.3625,-4.3986503,El Rincón de Gloria,restaurantes,196,"Plaza de la Corredera, 19, 28680 San Martín de Valdeiglesias Madrid"
san-martin-de-valdeiglesias,40.3625,-4.3986503,La Marquesina,restaurantes,219,"Plaza Corredera, 6, 28680 San Martín de Valdeiglesias Madrid"
san-martin-de-valdeiglesias,40.3625,-4.3986503,Marcus Pizza,restaurantes,223,"Gral. Martínez Benito, 14, 28680 San Martín de Valdeiglesias Comunidad de Madrid"
san-martin-de-valdeiglesias,40.3625,-4.3986503,Ceip Virgen de la Nueva,universidades,175,"Calle Doctor Félix Rodríguez de la Fuente, 2, 28680 San Martín de Valdeiglesias Comunidad de Madrid"
san-martin-de-valdeiglesias,40.3625,-4.3986503,Registro de la Propiedad de San Martín de Valdeiglesias,universidades,414,"Carretera Toledo Casco Urbano, 7, 28680 San Martín de Valdeiglesias Madrid"
san-martin-de-valdeiglesias,40.3625,-4.3986503,Biblioteca municipal,universidades,1748,"Fuente N4, 28680 Madrid Comunidad de Madrid"
san-martin-de-valdeiglesias,40.3625,-4.3986503,Hacienda la Coracera,bares,38,"Calle del Pilar, 11, 28680 San Martín de Valdeiglesias Comunidad de Madrid"
san-martin-de-valdeiglesias,40.3625,-4.3986503,Hostal Plaza del Pilar,bares,70,"Plaza del Pilar, 1, 28680 San Martín de Valdeiglesias Comunidad de Madrid"
san-martin-de-valdeiglesias,40.3625,-4.3986503,Cafe Teatro,bares,105,"Plaza Rucero, 1, 28680 San Martín de Valdeiglesias Comunidad de Madrid"
san-martin-de-valdeiglesias,40.3625,-4.3986503,Zipi - Zape,bares,115,"Calle Corredera Baja, 1, 28680  Comunidad de Madrid"
san-martin-de-valdeiglesias,40.3625,-4.3986503,Elfoâ´s bar,bares,162,"Plaza Real, 5, San Martín de Valdeiglesias Madrid"
san-martin-de-valdeiglesias,40.3625,-4.3986503,La Nuit Pub,bares,164,"Plaza de la Corredera, s/n, 28680 Madrid Comunidad de Madrid"
san-martin-de-valdeiglesias,40.3625,-4.3986503,La Marquesina,bares,219,"Plaza Corredera, 6, 28680 San Martín de Valdeiglesias Madrid"
san-martin-de-valdeiglesias,40.3625,-4.3986503,La Parrilla,bares,238,"Plaza Corredera, 10, 28680 San Martín de Valdeiglesias Comunidad de Madrid"
san-martin-de-valdeiglesias,40.3625,-4.3986503,Bar la Estacion,bares,262,"Avenida Madrid, 24, 28680 San Martín de Valdeiglesias Comunidad de Madrid"
san-martin-de-valdeiglesias,40.3625,-4.3986503,Valleyglesias,bares,351,"Calle de la Corredera Alta, 28, 28680 San Martín de Valdeiglesias Comunidad de Madrid"
san-sebastian-de-los-reyes,40.5473698,-3.6260586,Colorin,parques,378,"Sacramento, 3, 28701 San Sebastián de los Reyes Comunidad de Madrid"
san-sebastian-de-los-reyes,40.5473698,-3.6260586,Área Canina Av. Ramón y Cajal,parques,635,28700 San Sebastián de los Reyes Comunidad de Madrid
san-sebastian-de-los-reyes,40.5473698,-3.6260586,Parque de la Marina,parques,655,28700  Madrid
san-sebastian-de-los-reyes,40.5473698,-3.6260586,Parque de Valencia,parques,689,"Avenida de España, s/n (c/ Bachiller Alonso López), 28100 Alcobendas Comunidad de Madrid"
san-sebastian-de-los-reyes,40.5473698,-3.6260586,La Marina,parques,701,"Avenida Cataluña, 4 Bajo, 28703 San Sebastián de los Reyes Comunidad de Madrid"
san-sebastian-de-los-reyes,40.5473698,-3.6260586,Parque de la Marina,parques,772,28703 San Sebastián de los Reyes Comunidad de Madrid
san-sebastian-de-los-reyes,40.5473698,-3.6260586,Parque de las Sombras,parques,780,San Sebastián de los Reyes Comunidad de Madrid
san-sebastian-de-los-reyes,40.5473698,-3.6260586,Parque del Zoco las Pirámides,parques,826,Madrid
san-sebastian-de-los-reyes,40.5473698,-3.6260586,Club de Ajedrez V Centenario,parques,908,San Sebastián de los Reyes Comunidad de Madrid
san-sebastian-de-los-reyes,40.5473698,-3.6260586,Parque de Murcia,parques,963,Alcobendas Comunidad de Madrid
san-sebastian-de-los-reyes,40.5473698,-3.6260586,El foro Real 52,restaurantes,65,"Calle Real, 52, San Sebastián de los Reyes Comunidad de Madrid"
san-sebastian-de-los-reyes,40.5473698,-3.6260586,Shamrocks Irish Pub,restaurantes,187,"Calle de José Murado, 8, 28701 San Sebastián de los Reyes Comunidad de Madrid"
san-sebastian-de-los-reyes,40.5473698,-3.6260586,La Nota Rock,restaurantes,215,"Calle Real, 71, 28703 San Sebastián de los Reyes Comunidad de Madrid"
san-sebastian-de-los-reyes,40.5473698,-3.6260586,Aquilon justo,restaurantes,224,"Mercedes Izquierdo, 10, 28701 San Sebastián de los Reyes Madrid"
san-sebastian-de-los-reyes,40.5473698,-3.6260586,Cafes Pozo,restaurantes,340,"Calle Real, 5, 28703 San Sebastián de los Reyes Comunidad de Madrid"
san-sebastian-de-los-reyes,40.5473698,-3.6260586,Gago II,restaurantes,377,"Avenida Plaza de Toros, 1 (Avda plaza de toros 1), 28700 San Sebastián de los Reyes Comunidad de Madrid"
san-sebastian-de-los-reyes,40.5473698,-3.6260586,Restaurante el Puente,restaurantes,455,"Calle Doctor Fleming, 5, San Sebastián de los Reyes Comunidad de Madrid"
san-sebastian-de-los-reyes,40.5473698,-3.6260586,Doner Kebab Esperanza II,restaurantes,487,"Avenida de España, 24, 28701 San Sebastián de los Reyes Comunidad de Madrid"
san-sebastian-de-los-reyes,40.5473698,-3.6260586,Restaurante el Laurel,restaurantes,544,"Avenida Matapiñoneras, 8, 28703 San Sebastián de los Reyes Comunidad de Madrid"
san-sebastian-de-los-reyes,40.5473698,-3.6260586,Tejas Verdes,restaurantes,571,"Carretera de Burgos, Km 17, 28700 San Sebastián de los Reyes Comunidad de Madrid"
san-sebastian-de-los-reyes,40.5473698,-3.6260586,"Garzas, Maria Asuncion",universidades,223,"Calle Real Vieja, 21, 28703 San Sebastián de los Reyes Madrid"
san-sebastian-de-los-reyes,40.5473698,-3.6260586,C.P Francisco Carrillo,universidades,271,"Avenida Miguel Ruiz Felquera, 2, 28701 San Sebastián de los Reyes Comunidad de Madrid"
san-sebastian-de-los-reyes,40.5473698,-3.6260586,Paralel Cortex,universidades,704,"Avenida Murcia, 2, 28703 San Sebastián de los Reyes Comunidad de Madrid"
san-sebastian-de-los-reyes,40.5473698,-3.6260586,Gauss,universidades,815,"Padilla, 6, 28100 Alcobendas Comunidad de Madrid"
san-sebastian-de-los-reyes,40.5473698,-3.6260586,Polideportivo Campos de Fútbol Matapiñonera,universidades,842,"Avenida Matapiñonera, 15, 28703 San Sebastián de los Reyes Comunidad de Madrid"
san-sebastian-de-los-reyes,40.5473698,-3.6260586,Universidad Popular Jose Hierro,universidades,933,"Avenida de Baunatal, 18, 28702 Madrid Comunidad de Madrid"
san-sebastian-de-los-reyes,40.5473698,-3.6260586,Casa de la Juventud,universidades,989,"Avenida de Valencia, 3, 28702 San Sebastián de los Reyes Comunidad de Madrid"
san-sebastian-de-los-reyes,40.5473698,-3.6260586,Onset Formación,universidades,1084,"Calle Vizcaya, 4, 28701 San Sebastián de los Reyes Comunidad de Madrid"
san-sebastian-de-los-reyes,40.5473698,-3.6260586,Ies Joan Miro,universidades,1156,"Calle de la Isla de la Palma, 31, 28703 San Sebastián de los Reyes Comunidad de Madrid"
san-sebastian-de-los-reyes,40.5473698,-3.6260586,Locales de Ensayo Diapasón,universidades,1168,"Avenida de Somosierra, 18, 28703 San Sebastián de los Reyes Comunidad de Madrid"
san-sebastian-de-los-reyes,40.5473698,-3.6260586,El foro Real 52,bares,65,"Calle Real, 52, San Sebastián de los Reyes Comunidad de Madrid"
san-sebastian-de-los-reyes,40.5473698,-3.6260586,La Barrica,bares,66,"Calle Real, 52, 28703 San Sebastián de los Reyes Comunidad de Madrid"
san-sebastian-de-los-reyes,40.5473698,-3.6260586,Mc Donald's,bares,74,"Carretera M-100, Km 23, 28700 San Sebastián de los Reyes Madrid"
san-sebastian-de-los-reyes,40.5473698,-3.6260586,Tizona,bares,111,"Calle Francisca de Bartulo, 1, San Sebastián de los Reyes Comunidad de Madrid"
san-sebastian-de-los-reyes,40.5473698,-3.6260586,Shamrocks Irish Pub,bares,187,"Calle de José Murado, 8, 28701 San Sebastián de los Reyes Comunidad de Madrid"
san-sebastian-de-los-reyes,40.5473698,-3.6260586,La Nota Rock,bares,215,"Calle Real, 71, 28703 San Sebastián de los Reyes Comunidad de Madrid"
san-sebastian-de-los-reyes,40.5473698,-3.6260586,El Toledano,bares,247,"Calle del Pilar, 1, 28701 San Sebastián de los Reyes Comunidad de Madrid"
san-sebastian-de-los-reyes,40.5473698,-3.6260586,El Rey del Jamon,bares,260,"Plaza de la Fuente, 2, 28700 San Sebastián de los Reyes Comunidad de Madrid"
san-sebastian-de-los-reyes,40.5473698,-3.6260586,Karaoke Real Cien,bares,282,"Real, 100, 28700 San Sebastián de los Reyes Comunidad de Madrid"
san-sebastian-de-los-reyes,40.5473698,-3.6260586,Bar Sanpas,bares,428,"Calle Ramón Esteban, 32 (Ramón Esteban), 28700 San Sebastián de los Reyes Comunidad de Madrid"
santa-maria-de-la-alameda,40.5958248,-4.2579208,Asador Cruz Verde,restaurantes,17,"Carretera S. Lorenzo Escorial, s/n, 28296 Santa María de la Alameda Madrid"
santa-maria-de-la-alameda,40.5958248,-4.2579208,Santamaria,restaurantes,116,"Avenida Rey Don Juan Carlos I, 23, 28296 Santa María de la Alameda Madrid"
santa-maria-de-la-alameda,40.5958248,-4.2579208,Restaurante Santa María,restaurantes,195,"Avenida Juan Carlos I, 23, 28296 Santa María de la Alameda Comunidad de Madrid"
santa-maria-de-la-alameda,40.5958248,-4.2579208,Casa Paco,restaurantes,307,"Carretera las Rozas de Madrid-Ávila M-505, Km 7, 28297 Santa María de la Alameda Madrid"
santa-maria-de-la-alameda,40.5958248,-4.2579208,Bares Rafa,restaurantes,890,"Calle Juan de Herrera, 1, 28296 Santa María de la Alameda Comunidad de Madrid"
santa-maria-de-la-alameda,40.5958248,-4.2579208,Bares Rafa,bares,890,"Calle Juan de Herrera, 1, 28296 Santa María de la Alameda Comunidad de Madrid"
santorcaz,40.4715789,-3.2335594,Bar Cervecería la Plaza,restaurantes,82,"Plaza de la Constitución, 4, 28818 Santorcaz Comunidad de Madrid"
santorcaz,40.4715789,-3.2335594,El Limite,restaurantes,90,"Plaza de la Constitucion, 4, 28818 Santorcaz Comunidad de Madrid"
santorcaz,40.4715789,-3.2335594,El Caldero Mágico,restaurantes,380,"Calle Eras de Abajo, 16, 28818 Santorcaz Comunidad de Madrid"
santorcaz,40.4715789,-3.2335594,El Limite,bares,90,"Plaza de la Constitucion, 4, 28818 Santorcaz Comunidad de Madrid"
santos-de-la-humosa-los,40.5012957,-3.2566803,Mirador de la Alcarria,parques,566,28817 Los Santos de la Humosa Comunidad de Madrid
santos-de-la-humosa-los,40.5012957,-3.2566803,La Hacienda,restaurantes,70,"Carretera Santos de la Humosa-Meco M-226, Km 0, 28817 Los Santos de la Humosa Comunidad de Madrid"
santos-de-la-humosa-los,40.5012957,-3.2566803,COLEGIO OFICIAL de FARMACEUTICOS de MADRID los Santos de la Humosa,universidades,27,"Calle Fuente, 1 Bajo, 28817 Los Santos de la Humosa Madrid"
serna-del-monte-la,41.0305793,-3.6252636,Bar Tasca,restaurantes,46,"Calle de los Peligros, 9, La Serna del Monte Madrid"
serna-del-monte-la,41.0305793,-3.6252636,Casa rural la Carcava,restaurantes,103,"Calle del Arroyo, 12, 28737 La Serna del Monte Comunidad de Madrid"
serna-del-monte-la,41.0305793,-3.6252636,La Barrica de la Serna,restaurantes,324,"Calle de los Peligros, 45, 28737 La Serna del Monte Madrid"
serna-del-monte-la,41.0305793,-3.6252636,La Ventanilla,restaurantes,324,"Peligros, 45, 28737 La Serna del Monte Madrid"
serna-del-monte-la,41.0305793,-3.6252636,Hostal Castillo de Somosierra,restaurantes,1804,"Carretera Nal 1, Km 81, 28737 Madrid Comunidad de Madrid"
serranillos-del-valle,40.2044509,-3.8851988,Club Agility ESLON,parques,1557,Serranillos del Valle Comunidad de Madrid
serranillos-del-valle,40.2044509,-3.8851988,Bar Alameda,restaurantes,40,"Plaza Puente, 8, 28979 Serranillos del Valle Comunidad de Madrid"
serranillos-del-valle,40.2044509,-3.8851988,Hostal Restaurante Labrat,restaurantes,71,"Carretera Griñón-Carranque M-415, Km 16, 28979 Serranillos del Valle Comunidad de Madrid"
serranillos-del-valle,40.2044509,-3.8851988,El Arbero,restaurantes,285,"Madrid, 38, 28979 Serranillos del Valle Comunidad de Madrid"
serranillos-del-valle,40.2044509,-3.8851988,Pizzería Salvatore,restaurantes,884,"Calle de la Fuente, 5, 28979 Serranillos del Valle Comunidad de Madrid"
